Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type,metafield.custom.sleeve_length_type
aa9254,Elegant Wedding Long Dress AA9254,"<p>Envision stepping into a fairy tale with this stunning long dress, perfect for moments such as weddings or special photo shoots. Its graceful silhouette and intricate details make it an ideal choice for brides, bridesmaids, or wedding guests alike. The flowing fabric embraces movement beautifully, ensuring you feel as exquisite as you look. Whether you're celebrating love at a summer wedding or attending a formal event, this dress is designed to be an unforgettable part of your wardrobe.  </p>
<ul>
<li>Flowy Dress</li>
<li>Strapless</li>
<li>A-Line</li>
<li>Wedding Dress</li>
<li>Satin  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Long, Flowy, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,IVORY,AA9254_IVORY_8,,shopify,6.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9254 AA9254_White-Ivory_1.png,"Flowy Dress, Strapless, A-Line, Wedding Dress, Satin  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9254,long  ,
aa9254,Elegant Wedding Long Dress AA9254,"<p>Envision stepping into a fairy tale with this stunning long dress, perfect for moments such as weddings or special photo shoots. Its graceful silhouette and intricate details make it an ideal choice for brides, bridesmaids, or wedding guests alike. The flowing fabric embraces movement beautifully, ensuring you feel as exquisite as you look. Whether you're celebrating love at a summer wedding or attending a formal event, this dress is designed to be an unforgettable part of your wardrobe.  </p>
<ul>
<li>Flowy Dress</li>
<li>Strapless</li>
<li>A-Line</li>
<li>Wedding Dress</li>
<li>Satin  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Long, Flowy, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,WHITE,AA9254_WHITE_8,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9254 AA9254_White-Ivory_1.png,"Flowy Dress, Strapless, A-Line, Wedding Dress, Satin  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9254,long  ,
aa9254,Elegant Wedding Long Dress AA9254,"<p>Envision stepping into a fairy tale with this stunning long dress, perfect for moments such as weddings or special photo shoots. Its graceful silhouette and intricate details make it an ideal choice for brides, bridesmaids, or wedding guests alike. The flowing fabric embraces movement beautifully, ensuring you feel as exquisite as you look. Whether you're celebrating love at a summer wedding or attending a formal event, this dress is designed to be an unforgettable part of your wardrobe.  </p>
<ul>
<li>Flowy Dress</li>
<li>Strapless</li>
<li>A-Line</li>
<li>Wedding Dress</li>
<li>Satin  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Long, Flowy, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,WHITE,AA9254_WHITE_10,,shopify,4.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9254 AA9254_White-Ivory_1.png,"Flowy Dress, Strapless, A-Line, Wedding Dress, Satin  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9254,long  ,
aa9254,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_2.jpg,2,,,,,,
aa9254,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_3.jpg,3,,,,,,
aa9254,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9254_White-Ivory_4.jpg,4,,,,,,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,IVORY,AA9256_IVORY_4,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,IVORY,AA9256_IVORY_6,,shopify,4.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,IVORY,AA9256_IVORY_8,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,IVORY,AA9256_IVORY_10,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,IVORY,AA9256_IVORY_12,,shopify,4.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,IVORY,AA9256_IVORY_14,,shopify,4.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,18.0,Color,IVORY,AA9256_IVORY_18,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,WHITE,AA9256_WHITE_10,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,WHITE,AA9256_WHITE_12,,shopify,4.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,WHITE,AA9256_WHITE_14,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,Elegant Wedding Long Dress AA9256,"<p>Embrace sophistication in this stunning dress that features a strapless design, perfect for celebrating love on a special day. Ideal for brides or bridal party members, this gown radiates elegance and class. Whether you're walking down the aisle or dancing at a reception, its exquisite details and flattering silhouette will make you feel radiant and cherished. A versatile choice for formal gatherings, it also transitions beautifully into various occasion settings, ensuring you shine wherever you go.  </p>
<ul>
<li>Strapless</li>
<li>Elegant</li>
<li>Gown</li>
<li>Flattering Silhouette</li>
<li>Exquisite Details</li>
<li>Full Length</li>
<li>Bridal  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Dress, Elegant,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,26.0,Color,WHITE,AA9256_WHITE_26,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9256 AA9256_White-Ivory_1.png,"Strapless, Elegant, Gown, Flattering Silhouette, Exquisite Details, Full Length, Bridal  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9256,long  ,
aa9256,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_2.jpg,2,,,,,,
aa9256,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_3.jpg,3,,,,,,
aa9256,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9256_White-Ivory_4.jpg,4,,,,,,
aa9257,Enchanting Wedding Long Dress AA9257,"<p>Discover the enchanting allure of this stunning gown, designed to captivate hearts and make unforgettable memories. Perfect for glamorous weddings or elegant formal events, this dress features exquisite detailing that embodies sophistication and grace. Its strapless silhouette accents the wearer beautifully, ensuring a timeless look that's ideal for brides or bridal party members. Transition seamlessly from ceremony to reception while feeling confident and radiant in this exquisite piece of haute couture fashion.  </p>
<ul>
<li>Strapless</li>
<li>High Slit Gown</li>
<li>Flowy Dress</li>
<li>A-Line  	</li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Long, Strapless,Wedding (Bridal), Bridesmaid, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,IVORY,AA9257_IVORY_4,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9257_White_1.jpg,1,ANDY ANAND COUTURE aa9257 AA9257_White_1.jpg,"Strapless, High Slit Gown, Flowy Dress, A-Line  	","Wedding (Bridal), Bridesmaid, Formal ",AA9257,long  ,
